split,folder,image,folder_frames_in_source
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_002613.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_002618.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_002623.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_002628.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_002632.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_002637.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_002642.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_002647.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_002652.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_002657.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_002662.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_002667.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_002672.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_002677.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_002682.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_002686.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_002691.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_002696.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_002701.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_002706.png,1656
validation,八德_ATW-0830(AI)_334-02-36_20250425095535_processed (1),frame_002711.png,1656
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000139.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000144.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000149.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000154.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000159.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000164.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000169.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000173.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000178.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000183.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000188.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000193.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000198.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000203.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000208.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000213.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000218.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000223.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000228.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000233.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000238.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000242.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000247.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000252.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000257.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000262.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000267.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000272.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000277.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000282.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000287.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000292.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000297.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000302.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000307.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000311.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000316.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000321.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000326.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000331.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000336.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000341.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000346.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000351.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000356.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000361.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000366.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000371.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000376.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000380.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000385.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000390.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000395.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000400.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000405.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000410.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000415.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000420.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000425.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000430.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000435.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000440.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000445.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000449.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000454.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000459.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000464.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000469.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000474.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000479.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000484.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000489.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000494.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000499.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000504.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000509.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000513.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000518.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000523.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000528.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000533.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000538.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000543.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000548.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000553.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000558.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000563.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000568.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000573.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000578.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000582.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000587.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000592.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000597.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000602.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000607.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000612.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000617.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000622.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000627.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000632.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000637.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000642.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000647.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000651.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000656.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000661.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000666.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000671.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000676.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000681.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000686.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000691.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000696.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000701.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000706.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000711.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000716.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000720.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000725.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000730.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000735.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000740.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000745.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000750.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000755.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000760.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000765.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000770.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000775.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000780.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000785.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000789.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000794.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000799.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000804.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000809.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000814.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000819.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000824.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000829.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000834.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000839.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000844.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000849.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000854.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000858.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000863.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000868.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000873.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000878.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000883.png,750
validation,大溪_1140423案-飲料杯 (1)_processed,frame_000888.png,750
validation,大溪_2025051840504-一般廢棄物_processed,frame_000824.png,45
validation,大溪_2025051840504-一般廢棄物_processed,frame_000830.png,45
validation,大溪_2025051840504-一般廢棄物_processed,frame_000835.png,45
validation,大溪_2025051840504-一般廢棄物_processed,frame_000863.png,45
validation,大溪_2025051840504-一般廢棄物_processed,frame_000869.png,45
validation,大溪_2025051840504-一般廢棄物_processed,frame_000875.png,45
validation,大溪_2025051840504-一般廢棄物_processed,frame_000880.png,45
validation,大溪_2025051840504-一般廢棄物_processed,frame_000885.png,45
validation,大溪_2025051840504-一般廢棄物_processed,frame_000891.png,45
validation,桃園_PIR_4175_processed,frame_000203.png,62
validation,桃園_PIR_4175_processed,frame_000209.png,62
validation,桃園_PIR_4175_processed,frame_000218.png,62
validation,桃園_PIR_4175_processed,frame_000223.png,62
validation,桃園_PIR_4175_processed,frame_000228.png,62
validation,桃園_PIR_4175_processed,frame_000233.png,62
validation,桃園_PIR_4175_processed,frame_000238.png,62
validation,桃園_PIR_4175_processed,frame_000244.png,62
validation,桃園_PIR_4175_processed,frame_000249.png,62
validation,桃園_PIR_4175_processed,frame_000254.png,62
validation,桃園_PIR_4175_processed,frame_000259.png,62
validation,桃園_PIR_4175_processed,frame_000264.png,62
validation,桃園_PIR_4175_processed,frame_000269.png,62
validation,桃園_TLC00147 6-19_processed,frame_000201.png,6
validation,桃園_TLC00147 6-19_processed,frame_000203.png,6
validation,桃園_TLC00147 6-19_processed,frame_000206.png,6
test,0619-RX,frame_000523.png,90
test,0619-RX,frame_000528.png,90
test,0619-RX,frame_000533.png,90
test,0619-RX,frame_000539.png,90
test,0619-RX,frame_000544.png,90
test,0619-RX,frame_000549.png,90
test,0619-RX,frame_000554.png,90
test,0619-RX,frame_000560.png,90
test,0619-RX,frame_000565.png,90
test,0619-RX,frame_000570.png,90
test,0619-RX,frame_000575.png,90
test,0619-RX,frame_000581.png,90
test,0619-RX,frame_000586.png,90
test,0619-RX,frame_000591.png,90
test,0619-RX,frame_000596.png,90
test,0619-RX,frame_000602.png,90
test,0619-RX,frame_000607.png,90
test,0619-RX,frame_000612.png,90
test,0919-BKA8791,frame_000717.png,162
test,0919-BKA8791,frame_000722.png,162
test,0919-BKA8791,frame_000727.png,162
test,0919-BKA8791,frame_000732.png,162
test,0919-BKA8791,frame_000737.png,162
test,0919-BKA8791,frame_000742.png,162
test,0919-BKA8791,frame_000747.png,162
test,0919-BKA8791,frame_000752.png,162
test,0919-BKA8791,frame_000757.png,162
test,0919-BKA8791,frame_000762.png,162
test,0919-BKA8791,frame_000767.png,162
test,0919-BKA8791,frame_000772.png,162
test,0919-BKA8791,frame_000777.png,162
test,0919-BKA8791,frame_000782.png,162
test,0919-BKA8791,frame_000787.png,162
test,0919-BKA8791,frame_000792.png,162
test,0919-BKA8791,frame_000797.png,162
test,0919-BKA8791,frame_000803.png,162
test,0919-BKA8791,frame_000808.png,162
test,0919-BKA8791,frame_000813.png,162
test,0919-BKA8791,frame_000818.png,162
test,0919-BKA8791,frame_000823.png,162
test,0919-BKA8791,frame_000828.png,162
test,0919-BKA8791,frame_000833.png,162
test,0919-BKA8791,frame_000838.png,162
test,0919-BKA8791,frame_000843.png,162
test,0919-BKA8791,frame_000848.png,162
test,0919-BKA8791,frame_000853.png,162
test,0919-BKA8791,frame_000858.png,162
test,0919-BKA8791,frame_000863.png,162
test,0919-BKA8791,frame_000868.png,162
test,0919-BKA8791,frame_000873.png,162
test,0919-BKA8791,frame_000878.png,162
test,AMT-0058,frame_000659.png,20
test,AMT-0058,frame_000665.png,20
test,AMT-0058,frame_000672.png,20
test,AMT-0058,frame_000678.png,20
test,BWH-0190亂丟垃圾2,frame_000464.png,9
test,BWH-0190亂丟垃圾2,frame_000468.png,9
test,BWH-0190亂丟垃圾2,frame_000472.png,9
test,KEK-3232,frame_001453.png,187
test,KEK-3232,frame_001458.png,187
test,KEK-3232,frame_001463.png,187
test,KEK-3232,frame_001468.png,187
test,KEK-3232,frame_001473.png,187
test,KEK-3232,frame_001478.png,187
test,KEK-3232,frame_001483.png,187
test,KEK-3232,frame_001488.png,187
test,KEK-3232,frame_001493.png,187
test,KEK-3232,frame_001498.png,187
test,KEK-3232,frame_001503.png,187
test,KEK-3232,frame_001508.png,187
test,KEK-3232,frame_001513.png,187
test,KEK-3232,frame_001518.png,187
test,KEK-3232,frame_001523.png,187
test,KEK-3232,frame_001528.png,187
test,KEK-3232,frame_001533.png,187
test,KEK-3232,frame_001538.png,187
test,KEK-3232,frame_001543.png,187
test,KEK-3232,frame_001549.png,187
test,KEK-3232,frame_001554.png,187
test,KEK-3232,frame_001559.png,187
test,KEK-3232,frame_001564.png,187
test,KEK-3232,frame_001569.png,187
test,KEK-3232,frame_001574.png,187
test,KEK-3232,frame_001579.png,187
test,KEK-3232,frame_001584.png,187
test,KEK-3232,frame_001589.png,187
test,KEK-3232,frame_001594.png,187
test,KEK-3232,frame_001599.png,187
test,KEK-3232,frame_001604.png,187
test,KEK-3232,frame_001609.png,187
test,KEK-3232,frame_001614.png,187
test,KEK-3232,frame_001619.png,187
test,KEK-3232,frame_001624.png,187
test,KEK-3232,frame_001629.png,187
test,KEK-3232,frame_001634.png,187
test,KEK-3232,frame_001639.png,187
test,KLK-6299,frame_001105.png,98
test,KLK-6299,frame_001110.png,98
test,KLK-6299,frame_001115.png,98
test,KLK-6299,frame_001120.png,98
test,KLK-6299,frame_001125.png,98
test,KLK-6299,frame_001131.png,98
test,KLK-6299,frame_001136.png,98
test,KLK-6299,frame_001141.png,98
test,KLK-6299,frame_001146.png,98
test,KLK-6299,frame_001151.png,98
test,KLK-6299,frame_001156.png,98
test,KLK-6299,frame_001161.png,98
test,KLK-6299,frame_001166.png,98
test,KLK-6299,frame_001171.png,98
test,KLK-6299,frame_001176.png,98
test,KLK-6299,frame_001182.png,98
test,KLK-6299,frame_001187.png,98
test,KLK-6299,frame_001192.png,98
test,KLK-6299,frame_001197.png,98
test,KLK-6299,frame_001202.png,98
test,ch025_20250702103823-杯子,frame_001379.png,48
test,ch025_20250702103823-杯子,frame_001384.png,48
test,ch025_20250702103823-杯子,frame_001389.png,48
test,ch025_20250702103823-杯子,frame_001395.png,48
test,ch025_20250702103823-杯子,frame_001400.png,48
test,ch025_20250702103823-杯子,frame_001405.png,48
test,ch025_20250702103823-杯子,frame_001410.png,48
test,ch025_20250702103823-杯子,frame_001416.png,48
test,ch025_20250702103823-杯子,frame_001421.png,48
test,ch025_20250702103823-杯子,frame_001426.png,48
test,大園_大園區中隊監視器_processed (1),frame_002669.png,64
test,大園_大園區中隊監視器_processed (1),frame_002674.png,64
test,大園_大園區中隊監視器_processed (1),frame_002679.png,64
test,大園_大園區中隊監視器_processed (1),frame_002685.png,64
test,大園_大園區中隊監視器_processed (1),frame_002690.png,64
test,大園_大園區中隊監視器_processed (1),frame_002695.png,64
test,大園_大園區中隊監視器_processed (1),frame_002701.png,64
test,大園_大園區中隊監視器_processed (1),frame_002706.png,64
test,大園_大園區中隊監視器_processed (1),frame_002711.png,64
test,大園_大園區中隊監視器_processed (1),frame_002716.png,64
test,大園_大園區中隊監視器_processed (1),frame_002721.png,64
test,大園_大園區中隊監視器_processed (1),frame_002727.png,64
test,大園_大園區中隊監視器_processed (1),frame_002732.png,64
test,大溪_1140304-一般廢棄物_processed,frame_000526.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000531.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000536.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000541.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000546.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000551.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000556.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000560.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000565.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000570.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000575.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000580.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000585.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000590.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000595.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000600.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000605.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000610.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000615.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000619.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000624.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000629.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000634.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000639.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000644.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000649.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000654.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000659.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000664.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000669.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000674.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000678.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000683.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000688.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000693.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000698.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000703.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000708.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000713.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000718.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000723.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000728.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000733.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000737.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000742.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000747.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000752.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000757.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000762.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000767.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000772.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000777.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000782.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000787.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000792.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000796.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000801.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000806.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000811.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000816.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000821.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000826.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000831.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000836.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000841.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000846.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000851.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000855.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000860.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000865.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000870.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000875.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000880.png,360
test,大溪_1140304-一般廢棄物_processed,frame_000885.png,360
test,大溪_1140322-一般廢棄物_processed (1),frame_000350.png,546
test,大溪_1140322-一般廢棄物_processed (1),frame_000355.png,546
test,大溪_1140322-一般廢棄物_processed (1),frame_000360.png,546
test,大溪_1140322-一般廢棄物_processed (1),frame_000365.png,546
test,大溪_1140322-一般廢棄物_processed (1),frame_000370.png,546
test,大溪_1140322-一般廢棄物_processed (1),frame_000375.png,546
test,大溪_1140322-一般廢棄物_processed (1),frame_000380.png,546
test,大溪_1140322-一般廢棄物_processed (1),frame_000385.png,546
test,大溪_1140322-一般廢棄物_processed (1),frame_000390.png,546
test,大溪_1140322-一般廢棄物_processed (1),frame_000395.png,546
test,大溪_1140322-一般廢棄物_processed (1),frame_000400.png,546
test,大溪_1140322-一般廢棄物_processed (1),frame_000404.png,546
test,大溪_1140322-一般廢棄物_processed (1),frame_000409.png,546
test,大溪_1140322-一般廢棄物_processed (1),frame_000414.png,546
test,大溪_1140322-一般廢棄物_processed (1),frame_000419.png,546
test,大溪_1140322-一般廢棄物_processed (1),frame_000424.png,546
test,大溪_1140322-一般廢棄物_processed (1),frame_000429.png,546
test,大溪_1140322-一般廢棄物_processed (1),frame_000434.png,546
test,大溪_1140322-一般廢棄物_processed (1),frame_000439.png,546
test,大溪_1140322-一般廢棄物_processed (1),frame_000444.png,546
test,大溪_1140322-一般廢棄物_processed (1),frame_000449.png,546
test,大溪_1140322-一般廢棄物_processed (1),frame_000454.png,546
test,大溪_1140322-一般廢棄物_processed (1),frame_000459.png,546
test,大溪_1140322-一般廢棄物_processed (1),frame_000464.png,546
test,大溪_1140322-一般廢棄物_processed (1),frame_000469.png,546
test,大溪_1140322-一般廢棄物_processed (1),frame_000474.png,546
test,大溪_1140322-一般廢棄物_processed (1),frame_000479.png,546
test,大溪_1140322-一般廢棄物_processed (1),frame_000484.png,546
test,大溪_1140322-一般廢棄物_processed (1),frame_000489.png,546
test,大溪_1140322-一般廢棄物_processed (1),frame_000494.png,546
test,大溪_1140322-一般廢棄物_processed (1),frame_000499.png,546
test,大溪_1140322-一般廢棄物_processed (1),frame_000504.png,546
test,大溪_1140322-一般廢棄物_processed (1),frame_000509.png,546
test,大溪_1140322-一般廢棄物_processed (1),frame_000514.png,546
test,大溪_1140322-一般廢棄物_processed (1),frame_000518.png,546
test,大溪_1140322-一般廢棄物_processed (1),frame_000523.png,546
test,大溪_1140322-一般廢棄物_processed (1),frame_000528.png,546
test,大溪_1140322-一般廢棄物_processed (1),frame_000533.png,546
test,大溪_1140322-一般廢棄物_processed (1),frame_000538.png,546
test,大溪_1140322-一般廢棄物_processed (1),frame_000543.png,546
test,大溪_1140322-一般廢棄物_processed (1),frame_000548.png,546
test,大溪_1140322-一般廢棄物_processed (1),frame_000553.png,546
test,大溪_1140322-一般廢棄物_processed (1),frame_000558.png,546
test,大溪_1140322-一般廢棄物_processed (1),frame_000563.png,546
test,大溪_1140322-一般廢棄物_processed (1),frame_000568.png,546
test,大溪_1140322-一般廢棄物_processed (1),frame_000573.png,546
test,大溪_1140322-一般廢棄物_processed (1),frame_000578.png,546
test,大溪_1140322-一般廢棄物_processed (1),frame_000583.png,546
test,大溪_1140322-一般廢棄物_processed (1),frame_000588.png,546
test,大溪_1140322-一般廢棄物_processed (1),frame_000593.png,546
test,大溪_1140322-一般廢棄物_processed (1),frame_000598.png,546
